age,monthly income,ns1,ns2,ns3,sb,gender,marital status,current employment status,dbms,visualization tools,experience(in years),days_since_applying,continent,num_skills,occupation_category,cluster
43.0,48043.0,b,0,missing,1,F,single,employed,SQL,PowerBI,7,154.0,Asia,2,Science & Research,3
35.0,123657.0,c,1,001,1,Other,married,unemployed,missing,missing,6,567.6,North America,2,Community & Admin Services,0
39.0,30641.0,a,1,missing,1,F,married,missing,SQL,missing,4,451.2000000000001,Unknown,2,Science & Research,1
42.452599388379205,18073.0,a,1,002,1,M,missing,unemployed,Excel,missing,1,539.2338129496403,Unknown,2,Planning & Operations,1
42.452599388379205,31556.0,a,1,abc,0,F,missing,freelancer,missing,R,0,539.2338129496403,Oceania,2,Science & Research,1
42.452599388379205,85038.0,a,0,003,1,F,missing,missing,SQL,PowerBI,10,539.2338129496403,Asia,2,Engineering & Product Dev,2
37.4,74162.0,b,0,missing,1,missing,missing,missing,Excel,missing,3,875.0,Europe,2,"Business, Finance & Legal",2
25.0,81194.0,a,0,missing,0,F,single,freelancer,Python,missing,7,1074.0,North America,2,Engineering & Product Dev,3
39.4,71463.0,c,0,001,1,Other,missing,missing,missing,missing,1,110.00000000000006,Oceania,2,Science & Research,3
44.6,112562.0,a,0,003,1,M,missing,freelancer,SQL,PowerBI,3,322.0,Oceania,2,Healthcare & Therapy,2
58.0,147846.0,missing,0,002,1,Other,missing,missing,missing,R,4,799.0,Europe,2,Engineering & Product Dev,2
42.452599388379205,37233.0,missing,0,missing,1,Other,single,missing,SQL,missing,10,539.2338129496403,Africa,2,Community & Admin Services,3
42.452599388379205,47626.0,b,0,003,1,Other,missing,employed,SQL,R,9,539.2338129496403,North America,2,Community & Admin Services,3
38.2,97341.0,a,1,003,0,Other,married,employed,Python,Tableau,3,345.0,Europe,2,Community & Admin Services,0
55.0,129040.0,c,0,missing,1,missing,single,freelancer,Python,missing,4,396.0,Oceania,2,Science & Research,2
43.8,41484.0,a,1,002,1,missing,missing,freelancer,Excel,R,9,215.0,South America,2,"Business, Finance & Legal",1
42.2,119528.0,b,0,missing,1,Other,missing,missing,Python,missing,7,902.0,Europe,2,"Business, Finance & Legal",2
43.4,11926.0,missing,1,002,1,F,missing,unemployed,missing,missing,9,840.0,Oceania,2,Engineering & Product Dev,1
36.8,6560.0,missing,0,abc,1,M,missing,employed,Python,missing,1,882.0,North America,2,Science & Research,3
40.0,36835.0,missing,1,missing,0,missing,missing,unemployed,SQL,Tableau,4,93.99999999999994,Africa,2,Community & Admin Services,1
49.0,57612.0,b,1,001,0,missing,single,unemployed,SQL,PowerBI,7,463.0,Asia,2,Science & Research,1
42.452599388379205,36932.0,b,1,abc,0,F,missing,missing,missing,missing,1,539.2338129496403,Europe,2,Planning & Operations,1
43.2,68093.0,c,0,missing,0,missing,missing,freelancer,Excel,missing,7,683.0,Unknown,2,Science & Research,3
42.452599388379205,33137.0,missing,1,abc,0,M,missing,employed,missing,missing,0,539.2338129496403,North America,2,Science & Research,1
37.0,97989.0,c,0,missing,1,Other,married,freelancer,missing,missing,3,413.8,Africa,2,Planning & Operations,2
42.452599388379205,50743.0,c,0,missing,1,missing,married,freelancer,Python,missing,1,539.2338129496403,Asia,2,Science & Research,3
42.452599388379205,52284.0,missing,0,003,0,Other,missing,missing,missing,missing,1,539.2338129496403,Europe,2,Community & Admin Services,3
43.4,32845.0,missing,0,003,0,F,married,missing,missing,PowerBI,0,831.0,Africa,2,Community & Admin Services,3
34.0,24105.0,missing,0,missing,1,F,single,missing,missing,Tableau,10,563.0,Africa,2,Engineering & Product Dev,3
53.0,119691.0,b,0,002,0,missing,married,employed,missing,PowerBI,10,413.0,North America,2,"Business, Finance & Legal",2
24.0,6372.0,c,1,missing,1,Other,missing,unemployed,SQL,missing,7,280.0,Africa,2,Surveying & Real Estate,1
42.452599388379205,41142.0,b,0,abc,1,M,single,unemployed,missing,R,1,539.2338129496403,South America,2,"Business, Finance & Legal",3
49.0,91748.0,a,0,003,1,missing,missing,employed,SQL,R,1,8.0,Africa,2,Community & Admin Services,2
54.0,136084.0,b,1,missing,1,missing,single,missing,missing,R,10,374.6,South America,2,Engineering & Product Dev,0
42.452599388379205,92697.0,a,0,002,1,M,missing,employed,missing,missing,0,539.2338129496403,Asia,2,Community & Admin Services,2
42.452599388379205,26127.0,missing,0,002,1,M,single,missing,missing,Tableau,10,539.2338129496403,South America,2,Engineering & Product Dev,3
37.0,64704.0,a,1,001,0,missing,missing,employed,missing,missing,0,551.0,Oceania,2,Science & Research,1
39.2,116891.0,missing,0,001,1,M,missing,freelancer,SQL,R,6,405.0,North America,2,"Business, Finance & Legal",2
33.0,64539.0,missing,0,missing,1,M,married,employed,Excel,PowerBI,2,104.0,Asia,2,"Business, Finance & Legal",3
32.8,69027.0,b,0,missing,1,missing,single,employed,Excel,R,8,733.0,North America,2,Media & Creative Arts,3
42.2,62746.0,missing,1,003,1,F,missing,freelancer,missing,missing,1,798.0,Europe,2,Community & Admin Services,1
42.452599388379205,25564.0,a,0,missing,0,Other,married,employed,Python,Tableau,0,539.2338129496403,Unknown,2,Planning & Operations,3
42.452599388379205,10580.0,missing,1,003,1,missing,missing,employed,Excel,R,9,539.2338129496403,South America,2,Engineering & Product Dev,1
49.0,16643.0,a,0,abc,0,missing,single,freelancer,Excel,missing,5,592.8,North America,2,Science & Research,3
39.0,61765.0,a,0,missing,1,missing,single,employed,missing,missing,10,304.0,South America,2,Healthcare & Therapy,3
42.452599388379205,141029.0,b,0,abc,1,F,single,freelancer,Python,PowerBI,3,539.2338129496403,Oceania,2,Healthcare & Therapy,2
42.452599388379205,76898.0,c,1,missing,1,missing,single,freelancer,missing,R,4,539.2338129496403,Asia,2,Science & Research,0
49.0,127274.0,a,0,abc,0,missing,single,freelancer,missing,missing,5,467.0,Europe,2,Community & Admin Services,2
46.0,77389.0,b,0,002,0,F,single,unemployed,Excel,PowerBI,2,1025.0,Europe,2,"Business, Finance & Legal",2
42.452599388379205,64756.0,a,1,003,1,Other,single,missing,SQL,R,1,539.2338129496403,South America,2,"Business, Finance & Legal",1
36.8,67122.0,a,0,missing,1,missing,missing,freelancer,SQL,PowerBI,5,865.0,Europe,2,Community & Admin Services,3
42.452599388379205,103229.0,missing,1,missing,1,F,single,freelancer,SQL,missing,0,539.2338129496403,Africa,2,Planning & Operations,0
56.0,138216.0,c,0,abc,1,F,single,employed,SQL,missing,8,1076.0,North America,2,Community & Admin Services,2
42.452599388379205,36782.0,missing,1,missing,1,missing,missing,freelancer,Python,Tableau,9,539.2338129496403,Asia,2,Engineering & Product Dev,1
38.2,99886.0,a,0,003,1,F,missing,freelancer,Excel,R,8,972.0,North America,2,Planning & Operations,2
42.452599388379205,122694.0,missing,0,missing,0,missing,missing,missing,SQL,missing,4,539.2338129496403,Asia,2,"Business, Finance & Legal",2
37.8,115368.0,missing,0,missing,1,F,missing,employed,SQL,PowerBI,6,389.0,Africa,2,Surveying & Real Estate,2
42.452599388379205,38134.0,a,1,001,0,M,missing,missing,Python,Tableau,6,539.2338129496403,South America,2,Media & Creative Arts,1
53.0,93248.0,b,1,001,1,missing,missing,missing,Python,missing,2,834.0,Africa,2,Community & Admin Services,0
42.452599388379205,138529.0,b,0,001,1,missing,missing,missing,SQL,missing,9,539.2338129496403,Africa,2,Media & Creative Arts,2
24.0,17658.0,missing,0,missing,1,Other,missing,freelancer,SQL,Tableau,0,140.0,Asia,2,Planning & Operations,3
64.0,87409.0,b,0,003,0,M,missing,missing,missing,Tableau,2,605.2,Africa,2,Science & Research,2
37.2,78040.0,c,1,002,0,M,single,missing,missing,Tableau,0,949.0,Europe,2,Media & Creative Arts,0
44.6,116805.0,missing,0,002,1,Other,single,missing,missing,missing,4,322.0,Europe,2,Healthcare & Therapy,2
36.8,25726.0,a,1,003,0,missing,missing,missing,missing,PowerBI,5,880.0,Africa,2,Planning & Operations,1
45.0,14341.0,a,0,002,1,F,married,freelancer,missing,Tableau,7,531.4,Europe,2,"Business, Finance & Legal",3
43.2,28255.0,missing,0,001,1,M,married,unemployed,Excel,missing,4,685.0,North America,2,Media & Creative Arts,3
42.452599388379205,96410.0,missing,0,missing,0,Other,missing,missing,missing,missing,9,539.2338129496403,Asia,2,"Business, Finance & Legal",2
53.2,34456.0,b,1,abc,1,F,missing,employed,SQL,missing,5,759.0,South America,2,Healthcare & Therapy,1
42.452599388379205,131809.0,missing,0,abc,0,M,missing,missing,SQL,missing,0,539.2338129496403,Europe,2,Media & Creative Arts,2
39.6,120854.0,missing,1,003,1,Other,married,freelancer,Excel,R,7,534.0,Africa,2,Surveying & Real Estate,0
44.2,33918.0,c,0,missing,1,M,single,freelancer,Python,missing,1,931.0,North America,2,Planning & Operations,3
37.8,57019.0,c,0,abc,0,Other,missing,freelancer,missing,Tableau,8,390.0,Africa,2,Healthcare & Therapy,3
33.0,143033.0,b,0,abc,1,M,missing,freelancer,Excel,Tableau,10,154.0,Europe,2,Healthcare & Therapy,2
33.0,104052.0,missing,0,missing,1,M,single,missing,missing,PowerBI,0,970.0,Asia,2,Healthcare & Therapy,2
39.2,107530.0,a,0,003,1,missing,single,freelancer,Python,missing,3,621.0,Europe,2,Community & Admin Services,2
42.452599388379205,81346.0,missing,1,002,1,missing,missing,freelancer,missing,missing,3,539.2338129496403,Unknown,2,Science & Research,0
42.452599388379205,148283.0,b,0,002,1,missing,missing,freelancer,missing,missing,1,539.2338129496403,Africa,2,Healthcare & Therapy,2
33.0,26924.0,b,0,002,0,missing,married,employed,SQL,missing,9,725.0,North America,2,"Business, Finance & Legal",3
42.452599388379205,20448.0,missing,1,abc,1,Other,single,freelancer,missing,missing,6,539.2338129496403,Europe,2,Media & Creative Arts,1
39.2,133116.0,missing,0,003,0,Other,missing,missing,missing,PowerBI,1,613.0,Europe,2,Science & Research,2
62.0,8571.0,c,0,missing,1,F,missing,employed,Excel,missing,7,761.8,Asia,2,"Business, Finance & Legal",3
42.452599388379205,148415.0,missing,1,001,1,M,missing,freelancer,missing,R,9,539.2338129496403,Oceania,2,Engineering & Product Dev,0
46.8,142167.0,a,0,missing,1,missing,missing,missing,missing,Tableau,5,186.0,Unknown,2,"Business, Finance & Legal",2
64.0,129222.0,a,0,abc,0,F,single,employed,Python,Tableau,3,445.0,Unknown,2,Engineering & Product Dev,2
42.452599388379205,21019.0,missing,0,002,1,Other,married,freelancer,Excel,Tableau,4,539.2338129496403,Asia,2,Community & Admin Services,3
41.0,110714.0,b,0,missing,0,M,married,employed,SQL,R,2,157.0,South America,2,Healthcare & Therapy,2
54.0,105387.0,c,0,missing,1,missing,missing,unemployed,SQL,PowerBI,3,1093.0,Oceania,2,Community & Admin Services,2
44.8,129640.0,a,0,001,1,F,missing,missing,missing,R,4,49.0,North America,2,Media & Creative Arts,2
25.0,106064.0,missing,0,003,1,missing,married,unemployed,Python,Tableau,6,501.6,Africa,2,Planning & Operations,2
38.0,119141.0,c,0,001,1,missing,missing,missing,SQL,missing,8,284.0,Europe,2,Science & Research,2
37.2,7797.0,a,0,003,0,M,missing,freelancer,Excel,R,4,949.0,Europe,2,Planning & Operations,3
41.8,77076.0,missing,1,001,1,Other,single,missing,Excel,missing,9,135.0,Europe,2,Engineering & Product Dev,1
33.2,148022.0,b,1,003,1,missing,married,unemployed,SQL,PowerBI,6,372.0,Asia,2,Planning & Operations,0
42.4,147628.0,b,0,missing,1,Other,missing,unemployed,missing,R,8,412.0,North America,2,Engineering & Product Dev,2
42.452599388379205,21117.0,b,0,missing,0,Other,married,missing,Excel,R,9,539.2338129496403,Europe,2,Engineering & Product Dev,3
42.452599388379205,5845.0,b,1,missing,1,M,missing,missing,Excel,missing,7,539.2338129496403,Asia,2,Community & Admin Services,1
25.0,53669.0,c,0,missing,1,F,married,freelancer,missing,PowerBI,3,716.0,South America,2,Media & Creative Arts,3
50.2,39795.0,b,1,abc,1,F,married,missing,Python,missing,3,37.00000000000006,North America,2,Engineering & Product Dev,1
35.0,72988.0,missing,1,001,1,Other,missing,freelancer,missing,missing,10,365.0,South America,2,Healthcare & Therapy,1
28.0,146020.0,a,1,003,1,F,missing,employed,missing,Tableau,4,607.8,North America,2,Surveying & Real Estate,0
39.0,140536.0,c,0,002,1,missing,missing,missing,missing,missing,0,957.0,Oceania,2,"Business, Finance & Legal",2
62.0,7070.0,c,1,abc,1,Other,single,unemployed,Python,R,2,1091.0,North America,2,Planning & Operations,1
52.0,124654.0,missing,1,abc,0,Other,missing,missing,Python,missing,10,230.0,North America,2,Engineering & Product Dev,0
37.0,137896.0,b,1,abc,1,missing,single,unemployed,missing,Tableau,4,268.0,Europe,2,Science & Research,0
38.6,41581.0,c,0,001,1,Other,missing,missing,missing,Tableau,7,263.0,Unknown,2,Healthcare & Therapy,3
60.0,83979.0,b,1,002,0,F,single,unemployed,SQL,missing,5,60.0,North America,2,Engineering & Product Dev,0
48.0,149134.0,missing,0,abc,1,missing,married,employed,missing,Tableau,5,996.0,Asia,2,Science & Research,2
40.0,116304.0,missing,0,001,1,missing,single,unemployed,missing,Tableau,3,91.0,Antarctica,2,Engineering & Product Dev,2
42.452599388379205,109380.0,b,0,002,1,F,married,freelancer,missing,PowerBI,5,539.2338129496403,Africa,2,Community & Admin Services,2
59.0,86550.0,missing,0,001,1,missing,married,missing,missing,PowerBI,7,540.0,Europe,2,Science & Research,2
36.2,111030.0,a,0,003,0,missing,missing,missing,Excel,missing,10,574.0,Asia,2,Healthcare & Therapy,2
42.8,72803.0,b,0,abc,1,missing,missing,missing,Python,PowerBI,2,68.0,Asia,2,Community & Admin Services,2
42.4,93372.0,b,0,missing,1,missing,missing,freelancer,Excel,PowerBI,7,406.0,Oceania,2,Science & Research,2
41.0,71145.0,missing,0,missing,1,M,missing,unemployed,Python,R,6,479.6,South America,2,Community & Admin Services,3
35.2,34277.0,c,1,missing,1,F,single,missing,Excel,Tableau,2,239.0,Africa,2,Science & Research,1
36.4,125070.0,a,0,missing,1,M,missing,freelancer,Excel,Tableau,9,363.0,Unknown,2,Planning & Operations,2
58.0,25647.0,c,1,abc,1,M,missing,employed,missing,PowerBI,3,474.8,Asia,2,Engineering & Product Dev,1
42.452599388379205,68898.0,a,0,missing,1,F,missing,unemployed,Python,missing,10,539.2338129496403,Oceania,2,Community & Admin Services,3
44.8,76481.0,a,1,002,1,missing,married,freelancer,Python,missing,9,329.0,Unknown,2,Science & Research,0
38.0,90094.0,a,1,missing,1,missing,missing,missing,Python,missing,6,669.0,North America,2,Science & Research,0
53.0,95797.0,missing,0,abc,1,F,married,missing,Python,missing,0,509.0,Europe,2,Media & Creative Arts,2
54.0,95518.0,b,0,missing,1,Other,missing,missing,missing,PowerBI,2,374.6,Africa,2,Healthcare & Therapy,2
55.0,118123.0,missing,1,003,1,F,married,missing,missing,PowerBI,1,430.8,Europe,2,Science & Research,0
31.0,51824.0,c,1,missing,1,Other,missing,missing,Python,R,5,342.0,Oceania,2,Healthcare & Therapy,1
43.4,144593.0,missing,0,abc,1,missing,missing,unemployed,SQL,missing,4,832.0,Africa,2,Community & Admin Services,2
42.452599388379205,30774.0,missing,0,missing,1,missing,married,employed,missing,Tableau,2,539.2338129496403,Asia,2,Engineering & Product Dev,3
41.4,112157.0,a,0,missing,0,F,missing,employed,Python,PowerBI,9,84.0,Asia,2,Media & Creative Arts,2
42.452599388379205,47304.0,missing,0,missing,0,F,married,freelancer,SQL,R,1,539.2338129496403,South America,2,"Business, Finance & Legal",3
42.452599388379205,121301.0,a,0,abc,1,missing,married,unemployed,missing,PowerBI,0,539.2338129496403,Africa,2,Media & Creative Arts,2
42.452599388379205,128262.0,missing,1,abc,1,missing,single,missing,missing,PowerBI,4,539.2338129496403,Unknown,2,Engineering & Product Dev,0
64.0,139102.0,missing,1,001,1,F,single,unemployed,Python,missing,10,997.0,Oceania,2,Science & Research,0
27.0,30460.0,c,1,abc,1,F,missing,freelancer,missing,R,7,515.0,Europe,2,"Business, Finance & Legal",1
45.0,41705.0,c,0,003,1,F,missing,freelancer,Python,Tableau,9,196.00000000000009,North America,2,Planning & Operations,3
42.452599388379205,45485.0,c,0,missing,1,missing,married,employed,SQL,missing,4,539.2338129496403,Africa,2,Engineering & Product Dev,3
55.0,138324.0,missing,1,abc,0,Other,married,missing,missing,R,8,315.0,Oceania,2,Community & Admin Services,0
38.2,131367.0,c,0,abc,1,M,married,freelancer,SQL,Tableau,2,970.0,South America,2,Community & Admin Services,2
40.4,98454.0,missing,0,missing,1,missing,married,freelancer,Excel,missing,10,841.0,Africa,2,Engineering & Product Dev,2
45.0,145182.0,missing,1,001,1,missing,married,unemployed,Python,Tableau,10,200.0,South America,2,Engineering & Product Dev,0
42.452599388379205,74668.0,missing,1,001,0,M,missing,employed,SQL,Tableau,3,539.2338129496403,Europe,2,Science & Research,1
42.452599388379205,18391.0,c,1,002,1,M,single,missing,SQL,PowerBI,8,539.2338129496403,North America,2,Media & Creative Arts,1
42.452599388379205,7517.0,missing,1,missing,1,F,missing,employed,Python,missing,9,539.2338129496403,Asia,2,Science & Research,1
45.6,131688.0,missing,1,missing,1,Other,married,freelancer,Python,missing,8,908.0,Asia,2,Media & Creative Arts,0
33.2,52757.0,missing,1,003,1,missing,married,employed,missing,R,1,350.0,Oceania,2,Science & Research,1
42.452599388379205,55749.0,b,0,002,1,missing,missing,missing,missing,PowerBI,10,539.2338129496403,Africa,2,Media & Creative Arts,3
57.0,89873.0,c,0,abc,0,F,married,freelancer,missing,missing,10,450.0,Europe,2,Planning & Operations,2
39.0,73905.0,missing,1,003,0,Other,missing,freelancer,missing,R,6,662.0,Asia,2,Community & Admin Services,1
44.4,110927.0,a,1,003,0,missing,single,unemployed,SQL,R,4,283.0,Oceania,2,Community & Admin Services,0
42.452599388379205,90376.0,missing,0,missing,0,F,missing,freelancer,Excel,PowerBI,3,539.2338129496403,Oceania,2,"Business, Finance & Legal",2
42.452599388379205,128174.0,a,1,missing,1,F,missing,employed,Excel,PowerBI,10,539.2338129496403,Africa,2,Planning & Operations,0
40.6,79510.0,b,0,002,1,Other,missing,unemployed,SQL,missing,4,859.0,Unknown,2,Surveying & Real Estate,3
33.2,90941.0,missing,1,missing,1,M,single,freelancer,Python,missing,3,372.0,Europe,2,Media & Creative Arts,0
39.2,92297.0,a,1,003,1,F,missing,missing,missing,missing,0,606.0,Africa,2,Community & Admin Services,0
39.2,119611.0,a,0,003,1,Other,missing,employed,Excel,missing,1,332.0,Asia,2,Surveying & Real Estate,2
33.2,27997.0,missing,0,missing,0,M,missing,freelancer,missing,missing,2,358.0,Africa,2,Engineering & Product Dev,3
39.0,94079.0,missing,0,missing,1,M,missing,employed,missing,missing,0,554.0,Africa,2,Engineering & Product Dev,2
42.452599388379205,63429.0,c,0,abc,0,missing,married,unemployed,SQL,Tableau,4,539.2338129496403,Africa,2,Science & Research,3
24.0,15342.0,c,0,003,1,Other,married,unemployed,SQL,R,2,671.2,Oceania,2,Media & Creative Arts,3
35.0,12155.0,c,0,001,1,M,married,missing,Excel,missing,7,854.0,Unknown,2,Media & Creative Arts,3
30.0,37676.0,b,0,missing,1,F,single,missing,missing,R,5,498.0,Unknown,2,Community & Admin Services,3
30.0,99334.0,missing,1,missing,1,missing,single,missing,missing,missing,1,288.0,Asia,2,Community & Admin Services,0
45.0,83825.0,a,1,missing,1,missing,missing,freelancer,Excel,Tableau,3,201.0,North America,2,Engineering & Product Dev,0
54.0,41757.0,missing,1,001,0,Other,missing,unemployed,missing,Tableau,2,774.0,Africa,2,Community & Admin Services,1
46.2,33676.0,c,1,abc,0,Other,missing,freelancer,missing,R,0,293.0,Europe,2,Media & Creative Arts,1
39.0,42838.0,missing,1,missing,1,missing,married,unemployed,Excel,PowerBI,5,451.2000000000001,Asia,2,Science & Research,1
43.8,129699.0,missing,1,missing,1,F,single,freelancer,missing,missing,4,1016.0,Asia,2,"Business, Finance & Legal",0
42.452599388379205,30270.0,missing,0,missing,0,F,married,unemployed,SQL,PowerBI,1,539.2338129496403,Africa,2,Planning & Operations,3
42.452599388379205,64303.0,b,0,missing,1,Other,missing,missing,missing,missing,9,539.2338129496403,Unknown,2,Community & Admin Services,3
42.452599388379205,43068.0,a,1,missing,1,F,single,unemployed,Excel,Tableau,2,539.2338129496403,Africa,2,Science & Research,1
38.0,95151.0,a,0,abc,1,F,missing,missing,missing,PowerBI,4,556.2,Asia,2,Community & Admin Services,2
39.0,53842.0,b,0,abc,1,M,missing,missing,Python,PowerBI,5,651.0,North America,2,Surveying & Real Estate,3
59.0,64539.0,missing,1,001,1,F,missing,missing,missing,missing,1,540.0,Asia,2,Healthcare & Therapy,1
42.452599388379205,63158.0,a,0,missing,1,missing,married,missing,missing,missing,0,539.2338129496403,Europe,2,Engineering & Product Dev,3
50.2,144164.0,c,0,002,1,F,married,unemployed,missing,missing,6,1044.0,North America,2,Community & Admin Services,2
35.0,141773.0,missing,0,abc,1,F,missing,employed,Excel,R,8,567.6,Asia,2,Healthcare & Therapy,2
37.0,22515.0,a,1,002,0,missing,married,missing,SQL,missing,6,413.8,Oceania,2,Planning & Operations,1
30.0,77408.0,c,1,001,0,F,married,freelancer,Python,PowerBI,10,724.0,Europe,2,"Business, Finance & Legal",0
42.452599388379205,128498.0,a,0,003,1,missing,missing,unemployed,Excel,R,4,539.2338129496403,Asia,2,Engineering & Product Dev,2
39.0,116649.0,c,0,003,0,missing,single,missing,missing,R,3,649.0,Oceania,2,Healthcare & Therapy,2
42.452599388379205,32574.0,b,1,003,1,missing,missing,freelancer,Excel,PowerBI,1,539.2338129496403,North America,2,Media & Creative Arts,1
49.0,118709.0,b,1,missing,1,missing,missing,missing,missing,missing,0,592.8,Africa,2,Media & Creative Arts,0
36.2,35794.0,a,0,missing,1,missing,single,freelancer,missing,missing,9,544.0,Oceania,2,Planning & Operations,3
42.452599388379205,11721.0,a,0,002,1,Other,missing,missing,Excel,missing,4,539.2338129496403,Asia,2,Planning & Operations,3
53.2,70195.0,b,0,001,1,missing,missing,unemployed,SQL,missing,8,443.0,Europe,2,Planning & Operations,3
42.452599388379205,50103.0,missing,1,003,1,missing,married,freelancer,Python,PowerBI,1,539.2338129496403,Africa,2,Media & Creative Arts,1
42.452599388379205,53809.0,missing,0,003,1,Other,missing,freelancer,SQL,Tableau,5,539.2338129496403,North America,2,Engineering & Product Dev,3
25.0,137676.0,missing,1,missing,0,missing,single,unemployed,Excel,PowerBI,9,501.6,Asia,2,"Business, Finance & Legal",0
36.2,144677.0,c,1,002,1,M,missing,missing,missing,PowerBI,5,573.0,Europe,2,Community & Admin Services,0
46.0,76771.0,a,0,002,0,F,missing,unemployed,SQL,PowerBI,4,558.0,Africa,2,Science & Research,3
42.452599388379205,113665.0,missing,0,missing,0,missing,missing,missing,missing,R,5,539.2338129496403,Africa,2,Engineering & Product Dev,2
42.4,66526.0,c,0,003,1,F,married,missing,missing,Tableau,1,502.0,North America,2,"Business, Finance & Legal",3
42.452599388379205,64722.0,c,0,002,1,Other,single,missing,missing,missing,7,539.2338129496403,Unknown,2,Community & Admin Services,3
45.0,122563.0,missing,1,003,1,F,missing,employed,Python,missing,4,128.0,Unknown,2,Planning & Operations,0
42.452599388379205,39958.0,missing,0,missing,1,Other,missing,freelancer,SQL,missing,8,539.2338129496403,North America,2,Community & Admin Services,3
42.452599388379205,6776.0,a,0,missing,1,M,single,missing,missing,Tableau,3,539.2338129496403,Africa,2,Engineering & Product Dev,3
56.0,134754.0,b,0,001,1,missing,missing,missing,missing,missing,2,791.0,North America,2,"Business, Finance & Legal",2
29.0,117816.0,b,0,001,0,Other,married,unemployed,Python,PowerBI,5,921.0,North America,2,"Business, Finance & Legal",2
47.2,20964.0,missing,1,missing,1,M,single,missing,Excel,PowerBI,5,813.0,South America,2,Engineering & Product Dev,1
37.0,23189.0,c,0,missing,1,F,married,freelancer,Excel,Tableau,9,413.8,Asia,2,Community & Admin Services,3
54.0,51528.0,missing,0,abc,1,missing,single,freelancer,Python,PowerBI,5,374.6,Asia,2,Science & Research,3
42.452599388379205,31141.0,missing,0,missing,0,missing,missing,missing,missing,missing,1,539.2338129496403,Unknown,2,Media & Creative Arts,3
53.0,42062.0,a,0,002,1,M,single,missing,missing,PowerBI,8,730.0,Europe,2,"Business, Finance & Legal",3
48.4,144441.0,missing,1,missing,0,Other,married,missing,SQL,R,10,693.0,Oceania,2,"Business, Finance & Legal",0
42.452599388379205,11247.0,missing,1,003,1,missing,missing,missing,Python,PowerBI,8,539.2338129496403,Africa,2,Community & Admin Services,1
30.0,147288.0,c,0,missing,1,missing,single,freelancer,missing,Tableau,5,528.0,Africa,2,Planning & Operations,2
42.452599388379205,142359.0,c,0,003,1,F,missing,unemployed,SQL,R,1,539.2338129496403,Africa,2,Science & Research,2
38.6,9087.0,a,1,002,1,Other,married,freelancer,SQL,missing,3,257.0,Africa,2,Planning & Operations,1
43.0,69532.0,b,1,missing,1,F,missing,missing,Excel,missing,6,892.0,Asia,2,Community & Admin Services,1
35.0,7734.0,missing,1,missing,1,F,married,employed,Excel,PowerBI,2,567.6,North America,2,Media & Creative Arts,1
22.0,72239.0,missing,1,missing,1,Other,missing,employed,Excel,missing,3,902.0,Europe,2,Planning & Operations,1
46.8,14357.0,missing,0,001,1,F,missing,unemployed,Excel,PowerBI,3,757.0,Asia,2,Surveying & Real Estate,3
42.452599388379205,120873.0,a,0,002,0,Other,single,unemployed,Python,R,2,539.2338129496403,Asia,2,Planning & Operations,2
47.0,45133.0,b,0,001,0,F,married,freelancer,missing,PowerBI,7,1033.0,North America,2,Engineering & Product Dev,3
42.452599388379205,47230.0,c,0,003,1,M,single,missing,missing,missing,0,539.2338129496403,Africa,2,Engineering & Product Dev,3
64.0,42614.0,b,0,001,1,M,single,missing,missing,PowerBI,3,23.0,Africa,2,Community & Admin Services,3
42.452599388379205,129892.0,missing,1,missing,1,missing,married,missing,missing,R,5,539.2338129496403,Africa,2,Engineering & Product Dev,0
39.8,99407.0,a,0,003,0,missing,married,freelancer,Excel,missing,4,303.0,Unknown,2,Healthcare & Therapy,2
42.452599388379205,146950.0,a,1,002,1,F,missing,missing,missing,missing,7,539.2338129496403,Europe,2,Science & Research,0
36.8,109564.0,c,0,002,0,F,married,missing,SQL,missing,5,868.0,Africa,2,Planning & Operations,2
42.4,60971.0,missing,0,abc,1,missing,missing,freelancer,missing,missing,0,412.0,Oceania,2,Community & Admin Services,3
42.452599388379205,105739.0,missing,1,002,1,M,married,missing,missing,Tableau,4,539.2338129496403,Europe,2,Engineering & Product Dev,0
36.6,56854.0,c,1,003,1,F,married,missing,Python,missing,9,643.0,Asia,2,Science & Research,1
37.8,22133.0,b,1,001,1,Other,missing,freelancer,SQL,Tableau,3,311.0,North America,2,Surveying & Real Estate,1
42.452599388379205,122077.0,missing,0,missing,0,Other,single,missing,SQL,Tableau,2,539.2338129496403,Asia,2,Community & Admin Services,2
42.452599388379205,149787.0,missing,1,missing,0,M,married,missing,Excel,PowerBI,2,539.2338129496403,Asia,2,Science & Research,0
42.452599388379205,10230.0,c,0,missing,0,missing,missing,missing,Python,R,1,539.2338129496403,South America,2,"Business, Finance & Legal",3
22.0,108184.0,c,1,missing,0,Other,single,freelancer,missing,missing,0,605.0,Asia,2,Science & Research,0
36.4,71247.0,a,0,003,1,missing,married,employed,SQL,R,4,569.0,Africa,2,Healthcare & Therapy,3
45.0,125084.0,b,0,missing,1,F,single,missing,Excel,R,6,525.0,Asia,2,Healthcare & Therapy,2
42.452599388379205,75853.0,missing,0,003,1,missing,missing,unemployed,Python,R,8,539.2338129496403,Oceania,2,Healthcare & Therapy,3
42.6,122931.0,b,0,missing,1,M,single,unemployed,Excel,Tableau,5,481.0,Africa,2,Planning & Operations,2
